,id,member_id,loan_amnt,funded_amnt,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,loan_is_bad
31807,1514097,1776263,4000,4000,124.65,A,A3,New Penn Financial,1.0,MORTGAGE,100000.0,vacation,Vacation,641xx,MO,2.6,0,01-Nov,2,,,6,0,6890,36.60%,27,f,0,,INDIVIDUAL,0,0.0,8967.0,False
34558,1478827,1736693,1000,1000,33.28,B,B3,GE Healthcare,10.0,MORTGAGE,50000.0,other,Central Air Repair,334xx,FL,15.74,0,Mar-00,0,,,11,0,19736,76.50%,18,f,0,,INDIVIDUAL,0,0.0,124506.0,False
9117,380041,407046,16000,16000,517.48,B,B1,School,4.0,RENT,55000.0,debt_consolidation,Consolidating High Interest Credit cards,926xx,CA,5.06,0,Sep-00,1,,,12,0,6840,27.60%,38,w,0,,INDIVIDUAL,0,0.0,29116.0,False
40067,1417718,1667994,1575,1575,54.09,C,C1,Gadsden Elementary School,10.0,MORTGAGE,24000.0,debt_consolidation,Summer Loan,853xx,AZ,33.85,2,01-Jun,0,17.0,,7,0,6243,70.90%,24,f,0,,INDIVIDUAL,0,,,False
32519,1504256,1765845,5000,5000,168.74,B,B4,Unifund,1.0,OWN,50000.0,debt_consolidation,Main,452xx,OH,27.05,9,Jul-84,1,12.0,,11,0,1153,39.80%,55,f,0,,INDIVIDUAL,0,0.0,5594.0,False
6206,3066769,3739382,25000,25000,676.34,E,E2,Siemens,4.0,RENT,67000.0,debt_consolidation,Consolidation 2,452xx,OH,5.93,0,04-Jun,0,,,6,0,9884,84.90%,20,f,0,,INDIVIDUAL,0,0.0,24906.0,False
4718,3146524,3858815,9900,9900,324.78,B,B2,Diversified Labor Support,1.0,RENT,50000.0,debt_consolidation,Debt Reduction,430xx,OH,13.1,0,Feb-96,2,,,9,0,25504,52.40%,16,f,0,,INDIVIDUAL,0,0.0,25504.0,False
13994,2344673,2806825,10000,10000,337.47,B,B4,midwest concrete,10.0,MORTGAGE,45000.0,credit_card,pay off,535xx,WI,18.08,0,Jun-93,2,70.0,,9,0,9317,55.80%,20,w,0,,INDIVIDUAL,0,0.0,190365.0,False
21095,1688847,1971282,15000,15000,515.08,C,C1,Union Bank,8.0,RENT,79800.0,debt_consolidation,Debt Free,905xx,CA,25.44,0,03-Dec,0,,,20,0,13573,86.50%,31,f,0,,INDIVIDUAL,0,0.0,131110.0,False
20182,1683946,1966663,5500,5500,180.43,B,B2,Sault Tribe of Chippewa Indians,10.0,RENT,34000.0,debt_consolidation,almosthome,497xx,MI,15.99,0,Oct-82,1,,,12,0,13074,80.20%,24,f,0,,INDIVIDUAL,0,0.0,13074.0,False
18821,1855122,2157328,10000,10000,223.06,B,B3,McCurdy & Fuller,3.0,RENT,60984.0,other,Other,940xx,CA,17.39,0,01-Apr,1,,,12,0,2134,15%,20,f,0,,INDIVIDUAL,0,0.0,24634.0,False
16438,2092838,2425593,6000,6000,202.49,B,B4,Pergo LLc,10.0,MORTGAGE,72000.0,other,Refi loan,275xx,NC,20.93,0,May-99,2,24.0,,9,0,21335,50.40%,25,f,0,,INDIVIDUAL,0,0.0,265537.0,False
40494,1412895,1662821,27050,27050,968.05,C,C5,Eurest Services,10.0,MORTGAGE,135896.0,debt_consolidation,Project Debt Elimination,773xx,TX,17.16,0,Mar-00,1,,,15,0,39229,61.90%,45,f,0,,INDIVIDUAL,0,,,False
33422,1492896,1753188,10000,10000,307.04,A,A2,Red Robin,5.0,RENT,39000.0,debt_consolidation,getting out of debt,921xx,CA,16.99,0,Oct-99,0,,,11,0,7185,42.30%,17,f,0,,INDIVIDUAL,0,0.0,18679.0,False
47076,1322577,1567555,4800,4800,147.38,A,A2,Vermont Army National Guard,10.0,MORTGAGE,65000.0,home_improvement,Home Improvement,054xx,VT,18.89,0,01-Dec,0,,,5,0,4423,16.10%,23,f,0,,INDIVIDUAL,0,,,False
45116,1305832,1550987,12000,12000,399.26,B,B3,SealBoss Corp.,6.0,RENT,69000.0,debt_consolidation,Consolidatation,926xx,CA,14.12,0,01-Apr,0,68.0,,7,0,10123,63%,11,f,0,,INDIVIDUAL,0,,,False
9863,2645109,3187296,19200,19200,485.16,D,D1,Warm Springs Medical Center,2.0,OWN,57000.0,debt_consolidation,Get things in one place,318xx,GA,27.47,7,Feb-88,0,13.0,,9,0,4957,34.90%,24,f,0,17.0,INDIVIDUAL,0,0.0,48219.0,False
32700,1502139,1763390,12000,12000,417.81,C,C2,FDIC,6.0,MORTGAGE,94913.0,debt_consolidation,Freedom Loan,303xx,GA,10.32,1,02-Sep,2,18.0,,15,0,9565,52%,21,f,0,,INDIVIDUAL,0,0.0,286084.0,False
29807,1537945,1803249,9000,9000,295.25,B,B2,Park Billing Company,10.0,RENT,66500.0,debt_consolidation,Debt Consolidation,956xx,CA,14.4,0,Nov-94,0,69.0,,10,0,13535,85.70%,20,f,0,,INDIVIDUAL,0,0.0,39377.0,False
13729,2299077,2731544,5400,5400,182.24,B,B4,"Waupaca Foundry, Inc",1.0,MORTGAGE,77000.0,debt_consolidation,Loan to consolidate higher interst debt,549xx,WI,20.59,0,01-Oct,1,65.0,,14,0,18537,42.60%,31,f,0,,INDIVIDUAL,0,4803.0,130685.0,False
38385,1437341,1689161,20000,20000,489.45,C,C4,CONSOLIDATED EDISON,5.0,RENT,58000.0,other,WEDDING,103xx,NY,23.61,0,07-Jul,2,,,14,0,4654,16.90%,18,f,0,,INDIVIDUAL,0,,,False
45540,1344249,1588851,10000,10000,350.64,C,C4,ISLAND DOCTORS/LAKESIDE,7.0,OWN,30000.0,debt_consolidation,gredit card gone,321xx,FL,7.08,0,Feb-88,2,,,4,0,6880,81.80%,24,f,0,,INDIVIDUAL,0,,,False
44259,1363197,1607193,10000,10000,353.01,C,C5,family doctor clinic,4.0,OWN,26000.0,debt_consolidation,consolidation,703xx,LA,18.42,0,05-Jul,1,39.0,,13,0,8762,69%,40,f,0,,INDIVIDUAL,0,,,False
48887,1292306,1537235,10000,10000,340.18,B,B5,Montgomery McCracken,5.0,RENT,109200.0,credit_card,Card Refi,190xx,PA,13.37,0,Jan-95,0,,,10,0,20523,94.80%,16,f,0,,INDIVIDUAL,0,,,False
26455,1577006,1845888,2500,2500,87.65,C,C3,,,RENT,8376.0,credit_card,Credit card refinancing,308xx,GA,20.77,0,03-Apr,1,,,3,0,3681,81.80%,7,f,0,,INDIVIDUAL,0,0.0,3681.0,False
48984,1290416,1534370,15000,15000,544.17,D,D3,Untied Technologies Corp/Pratt & Whitney,10.0,MORTGAGE,140000.0,wedding,Wedding,060xx,CT,19.53,1,Oct-77,1,14.0,,13,0,42453,97.10%,41,f,0,,INDIVIDUAL,0,,,False
30145,1534024,1798585,16000,16000,446.19,E,E5,Gilead sciences,7.0,RENT,110000.0,debt_consolidation,Start again,906xx,CA,18.86,0,Nov-96,3,,,16,0,13393,66.60%,23,f,0,,INDIVIDUAL,0,0.0,47029.0,False
23848,1591565,1861327,25000,25000,649.21,D,D4,apache corporation,8.0,MORTGAGE,110000.0,debt_consolidation,consolidation,794xx,TX,17.54,2,Nov-93,2,5.0,,9,0,3986,27.90%,52,f,0,,INDIVIDUAL,0,0.0,228567.0,False
38301,994515,1219144,21000,21000,708.69,B,B4,Allianz of America,6.0,RENT,110000.0,credit_card,Credit card consolidation,949xx,CA,17.96,0,01-Jan,0,,,15,0,35185,58.10%,35,f,0,,INDIVIDUAL,0,,,False
30387,1526369,1790728,6000,6000,205.33,B,B5,U Save It Pharmacy,7.0,RENT,32000.0,debt_consolidation,Debt Paydown,305xx,GA,28.65,0,Jun-00,3,40.0,85.0,10,1,8455,38.80%,31,f,0,40.0,INDIVIDUAL,0,0.0,9301.0,False
47572,1313797,1559078,28500,28500,770.87,E,E3,American Airlines,10.0,MORTGAGE,156000.0,home_improvement,Pool Loan,031xx,NH,19.25,0,Sep-95,3,,,12,0,57387,97.70%,50,f,0,,INDIVIDUAL,0,,,False
16677,2091280,2423903,14300,14300,522.38,D,D3,Signius (Answernet),4.0,MORTGAGE,36750.0,other,Other,328xx,FL,26.29,1,Jul-87,2,5.0,,12,0,10554,57.70%,18,f,0,,INDIVIDUAL,0,0.0,13136.0,False
27624,1562280,1829467,3800,3800,118.91,A,A4,Ohio Health,3.0,RENT,38548.0,other,myloan,432xx,OH,11.47,0,Jul-99,1,,,11,0,3704,28.90%,14,f,0,,INDIVIDUAL,0,0.0,10869.0,False
16229,2094048,2546870,19200,19200,530.07,E,E4,Luxurious Animals,1.0,RENT,104000.0,debt_consolidation,Getting Back on Track,112xx,NY,6.5,0,Nov-00,2,58.0,,8,0,12804,64.70%,20,f,0,,INDIVIDUAL,0,0.0,33265.0,False
48535,1298406,1539529,4000,4000,136.7,C,C1,NYC DEPT. OF CORRECTION,8.0,RENT,43414.0,debt_consolidation,DEBT CONSOLIDATION,114xx,NY,12.49,1,04-Jan,0,23.0,,14,0,6382,80.60%,20,f,0,,INDIVIDUAL,0,,,False
24707,1598307,1868886,15350,15350,478.33,A,A3,connolly's pub and restaurant,7.0,RENT,38691.0,major_purchase,New start,104xx,NY,11.48,0,07-Feb,0,,,10,0,1420,6.90%,14,w,0,,INDIVIDUAL,0,0.0,4404.0,False
4448,3157939,3870308,35000,35000,921.85,D,D5,"Maersk Line, Limited",8.0,RENT,105000.0,debt_consolidation,Debt Consolidation ,891xx,NV,17.09,1,Oct-87,0,13.0,,6,0,0,0%,24,f,0,13.0,INDIVIDUAL,0,0.0,7473.0,False
17619,2085848,2418098,16000,16000,421.42,D,D5,ZF Lemforder,10.0,MORTGAGE,130000.0,debt_consolidation,Improvement and consolidation,286xx,NC,23.34,1,Jul-90,3,21.0,,10,0,26219,85.10%,44,f,0,32.0,INDIVIDUAL,0,0.0,361572.0,False
30020,1532441,1796813,24250,24250,897.77,D,D5,hostess brands,10.0,RENT,62000.0,debt_consolidation,debt consolidation,945xx,CA,25.22,0,Oct-87,1,,,13,0,23605,71.30%,27,f,0,,INDIVIDUAL,0,0.0,40599.0,False
23105,1619588,1891380,6400,6400,203.23,A,A5,University of Rochester,10.0,RENT,70000.0,debt_consolidation,Consolidation,144xx,NY,20.52,4,May-89,0,12.0,,10,0,16085,49.20%,36,w,0,13.0,INDIVIDUAL,0,0.0,172166.0,False
35876,1455763,1710004,16950,16950,606.6,C,C5,Columbia Pipe & Supply,7.0,RENT,43500.0,debt_consolidation,Bill Payoff,606xx,IL,25.3,0,01-Dec,2,74.0,,16,0,17898,56.50%,34,f,0,,INDIVIDUAL,0,,,False
35375,1469461,1726175,10000,10000,307.04,A,A2,Kaiser,7.0,RENT,40554.0,debt_consolidation,Debt consolidation,967xx,HI,18.79,0,Jan-96,0,,,10,0,3903,18.90%,21,f,0,,INDIVIDUAL,0,,,False
35804,1464920,1720940,23675,23675,812.96,C,C1,Our Lady of Angels Catholic Church,9.0,OWN,60000.0,debt_consolidation,Debt Consolidation,750xx,TX,27.02,0,Sep-77,0,,,17,0,55450,74.50%,44,f,0,,INDIVIDUAL,0,,,False
6776,3016908,3629341,21000,21000,657.1,A,A4,SunTrust ,5.0,OWN,286000.0,debt_consolidation,Loan for debt consolidation,303xx,GA,14.98,0,Jan-92,0,,,14,0,116994,98.90%,23,f,0,,INDIVIDUAL,0,0.0,861427.0,False
15494,2217074,2629435,12000,12000,420.71,C,C3,Nextera Energy,10.0,MORTGAGE,100000.0,credit_card,Credit card refinancing,038xx,NH,13.75,0,Nov-79,2,40.0,,14,0,23976,64.60%,28,f,0,40.0,INDIVIDUAL,0,0.0,167260.0,False
13182,1476724,1734739,3500,3500,122.71,C,C3,Hewlett-Packard,1.0,RENT,66000.0,debt_consolidation,Pay off High Interest Loan,941xx,CA,20.0,0,05-May,0,,,16,0,11694,75%,21,w,0,,INDIVIDUAL,0,0.0,51372.0,False
20992,1679542,1962012,10000,10000,357.88,C,C5,"hope, inc. rancho cucamonga",1.0,RENT,42000.0,debt_consolidation, pay off debt,921xx,CA,22.2,0,06-May,1,,,14,0,6478,93.90%,16,f,0,,INDIVIDUAL,0,0.0,41206.0,False
33139,1496279,1756451,23175,23175,597.99,D,D3,COSCO Container Lines,4.0,MORTGAGE,80000.0,debt_consolidation,One APR,641xx,MO,8.5,0,Sep-99,2,28.0,,6,0,4707,33.60%,11,f,0,,INDIVIDUAL,0,0.0,220962.0,False
36964,1408668,1658148,14000,14000,487.45,C,C2,KEMCO AEROSPACE MANUFACTURING,3.0,RENT,53000.0,credit_card,Credit Card Repayment,631xx,MO,22.3,0,Jul-99,1,41.0,,17,0,14594,58%,28,f,0,,INDIVIDUAL,0,,,False
29312,1237485,1477669,10500,10500,368.12,C,C3,County of Lancaster,10.0,RENT,36000.0,debt_consolidation,In need of a loan,176xx,PA,24.57,0,Nov-91,2,46.0,115.0,10,1,1469,30.60%,27,f,0,46.0,INDIVIDUAL,0,0.0,15125.0,False
27511,1563741,1831212,7700,7700,171.75,B,B3,SWS of New York,5.0,RENT,80250.0,other,Personal,113xx,NY,8.81,0,Jan-98,1,,,12,0,14214,41%,33,f,0,,INDIVIDUAL,0,0.0,70671.0,False
841,3220791,3963749,20000,20000,665.44,B,B3,DEPARTMENT OF JUSTICE,10.0,MORTGAGE,85000.0,debt_consolidation,DEBT CONSOLIDATION,923xx,CA,20.43,0,Feb-93,2,72.0,,15,0,7829,40.40%,36,f,0,72.0,INDIVIDUAL,0,0.0,257835.0,False
8151,2895271,3527505,10000,10000,343.39,C,C1,,,MORTGAGE,30000.0,home_improvement,Home improvement,480xx,MI,9.72,0,01-Sep,0,,66.0,4,1,10029,74.30%,7,f,0,,INDIVIDUAL,0,0.0,79212.0,False
27647,1562136,1829569,14000,14000,479.1,B,B5,MCM marine,5.0,RENT,65000.0,house,New Beginning,493xx,MI,15.19,0,08-Apr,0,,,6,0,4211,56.10%,7,f,0,,INDIVIDUAL,0,0.0,45022.0,False
1376,2894576,3526730,8400,8400,275.57,B,B2,BP Alaska,4.0,MORTGAGE,223000.0,car,Personal ATV Loan,996xx,AK,23.88,1,Aug-89,1,17.0,,13,0,150530,97.40%,24,w,0,,INDIVIDUAL,0,0.0,547048.0,False
42503,1388554,1634938,9500,9500,316.09,B,B3,,,OWN,19500.0,debt_consolidation,Debt consolidation,652xx,MO,26.15,0,Nov-97,1,,,11,0,8842,45.30%,18,f,0,,INDIVIDUAL,0,,,False
41755,1398622,1645902,18000,18000,467.43,D,D4,Waste Management,10.0,MORTGAGE,114000.0,credit_card,NO MORE CREDIT CARDS,123xx,NY,12.23,0,01-Aug,0,,,14,0,18156,80.40%,18,f,0,,INDIVIDUAL,0,,,False
197,3285448,4057695,35000,35000,1201.84,C,C1,Tom Williams Lexus,10.0,MORTGAGE,110000.0,debt_consolidation,Debt consolidation,352xx,AL,23.3,0,Jul-96,0,,,13,0,82368,73.90%,30,f,0,,INDIVIDUAL,0,0.0,175559.0,False
26094,1581124,1850247,13250,13250,440.85,B,B3,Easton Hospital,10.0,MORTGAGE,69000.0,debt_consolidation,CC Loan,180xx,PA,32.33,1,Nov-99,0,16.0,,20,0,30620,64.10%,44,f,0,,INDIVIDUAL,0,0.0,268945.0,False
33746,1489481,1748791,10000,10000,363.99,D,D2,USPS,6.0,MORTGAGE,53400.0,debt_consolidation,debt clean up,357xx,AL,21.3,1,Oct-98,3,19.0,,16,0,3615,29.40%,23,f,0,19.0,INDIVIDUAL,0,362.0,148565.0,False
39336,1423828,1674646,9450,9450,324.5,C,C1,cherry creek school district #5,5.0,RENT,28000.0,debt_consolidation,Debt,801xx,CO,20.44,0,Oct-99,1,,,18,0,14920,56.90%,40,f,0,,INDIVIDUAL,0,,,False
46457,1333684,1578994,22000,22000,808.89,D,D5,Mercedes benz of Houston north,9.0,MORTGAGE,110000.0,credit_card,Credit card loan,773xx,TX,19.4,0,Nov-95,1,,,18,0,11224,79%,28,f,0,,INDIVIDUAL,0,,,False
5227,3098295,3770861,12000,12000,438.36,D,D3,Tx Comptroller,9.0,RENT,40000.0,debt_consolidation,Debt Payoff,787xx,TX,21.0,2,Mar-95,0,9.0,,13,0,13409,82.30%,44,f,0,,INDIVIDUAL,0,0.0,14477.0,False
45619,1332266,1577505,5500,5500,183.0,B,B3,,,RENT,18276.0,credit_card,Pay Off Credits Cards,945xx,CA,11.88,0,03-Aug,0,,,5,0,5953,61.20%,10,f,0,,INDIVIDUAL,0,,,False
43591,1372260,1616861,4800,4800,156.56,B,B2,mitchell gardens coop 1,7.0,RENT,50000.0,major_purchase,Car purchase,113xx,NY,32.52,0,04-May,0,,,12,0,12761,77.30%,22,f,0,,INDIVIDUAL,0,,,False
26005,1581414,1850541,15000,15000,506.21,B,B4,Healthcare Consulting,2.0,RENT,74000.0,credit_card,Refinancing high interest card,802xx,CO,14.05,0,05-Jun,0,,,21,0,15694,75.80%,27,f,0,,INDIVIDUAL,0,0.0,49790.0,False
13653,2299342,2731831,13950,13950,479.02,C,C1,Boston University,5.0,RENT,57000.0,debt_consolidation,Wanna Be Debt Free,021xx,MA,6.1,0,Dec-97,2,41.0,,11,0,8860,66.60%,24,f,0,,INDIVIDUAL,0,0.0,8860.0,False
14375,2079774,2432250,16500,16500,386.76,C,C1,Parsons,3.0,MORTGAGE,83000.0,credit_card,out of options,210xx,MD,15.89,1,Nov-97,1,17.0,,9,0,17051,63.60%,24,f,0,,INDIVIDUAL,0,0.0,161840.0,False
15038,2284686,2706847,27050,27050,954.88,C,C4,Lankaneu Hospital,6.0,MORTGAGE,95000.0,home_improvement,goal,190xx,PA,12.37,1,04-Dec,2,21.0,,10,0,1603,18.90%,13,f,0,21.0,INDIVIDUAL,0,517.0,460990.0,False
39091,1432411,1683679,12000,12000,432.45,D,D1,American Electric Power,6.0,MORTGAGE,37000.0,credit_card,payoff,711xx,LA,31.04,1,07-Sep,2,18.0,,8,0,8439,86.10%,14,f,0,,INDIVIDUAL,0,,,False
39150,1431662,1682989,1000,1000,34.23,B,B5,,,RENT,25000.0,vacation,florida bound,852xx,AZ,12.67,0,May-84,0,,,3,0,3881,92.40%,17,f,0,,INDIVIDUAL,0,,,False
20842,1690204,1972726,20000,20000,519.37,D,D4,"Metroplex, Inc",3.0,MORTGAGE,79590.0,debt_consolidation,Debt consolidation,606xx,IL,7.23,3,Jan-90,2,21.0,,16,0,17627,55.60%,27,f,0,,INDIVIDUAL,0,0.0,159979.0,False
16780,2080770,2433308,35000,35000,1273.96,D,D2,Mgo,1.0,RENT,130000.0,debt_consolidation,Payoff credit cards,916xx,CA,17.95,0,04-Mar,2,,,13,0,16279,52.70%,25,f,0,,INDIVIDUAL,0,0.0,115077.0,False
14530,2184794,2557624,8000,8000,250.33,A,A4,"All Metals Supply, Inc",6.0,MORTGAGE,30720.0,debt_consolidation,Consolidation ,959xx,CA,9.49,0,01-Jan,0,,,5,0,5462,21.70%,10,f,0,,INDIVIDUAL,0,0.0,98875.0,False
23498,1613083,1884798,10000,10000,337.47,B,B4,UCLA Dean ofnStudents,3.0,RENT,46000.0,debt_consolidation,Debt Management,914xx,CA,23.03,0,04-Aug,1,,,19,0,8892,63.10%,28,f,0,,INDIVIDUAL,0,0.0,56831.0,False
31119,1522175,1786003,7000,7000,214.93,A,A2,Polo Ralph Lauren,2.0,RENT,70000.0,major_purchase,real estate investment loan,274xx,NC,2.81,0,Sep-98,0,,,8,0,388,3.50%,55,f,0,,INDIVIDUAL,0,0.0,5369.0,False
10059,2514752,3016908,12825,12825,399.65,A,A3,,10.0,OWN,55000.0,home_improvement,Home Improvement,100xx,NY,6.8,0,Jun-85,0,44.0,,9,0,9480,16.40%,22,w,0,44.0,INDIVIDUAL,0,0.0,309224.0,False
36837,1454022,1707784,20000,20000,701.17,C,C3,Evergreen Medical ,1.0,MORTGAGE,96000.0,debt_consolidation,GOOD LOAN,982xx,WA,17.66,0,Sep-88,1,,,18,0,16898,73.80%,32,f,0,,INDIVIDUAL,0,,,False
3680,3162036,3874631,10000,10000,360.38,D,D1,NYU HJD,2.0,RENT,32000.0,credit_card,Consolidate credit card loan,114xx,NY,30.26,0,05-Sep,1,,,8,0,13329,88.30%,11,w,0,,INDIVIDUAL,0,0.0,30520.0,False
29499,1531204,1795322,2500,2500,84.37,B,B4,Tyler Development,5.0,RENT,124000.0,other,Investment Loan,913xx,CA,17.42,3,Jun-86,0,13.0,,4,0,1133,62.90%,35,f,0,13.0,INDIVIDUAL,0,0.0,7932.0,False
17266,1856644,2158978,10000,10000,283.52,F,F2,Porter and Chester Institute,5.0,MORTGAGE,55000.0,debt_consolidation,consolidation,010xx,MA,14.81,0,Feb-97,0,33.0,,4,0,8874,97.50%,12,f,0,,INDIVIDUAL,0,0.0,180935.0,False
48155,1304220,1549386,11500,11500,441.88,F,F1,University of Michigan Health System,9.0,RENT,81521.86,debt_consolidation,Debt Consolidation,492xx,MI,18.21,0,01-Sep,0,26.0,,9,0,14008,90.40%,26,f,0,,INDIVIDUAL,0,,,False
27577,1563163,1830417,4000,4000,133.09,B,B3,Starbucks,5.0,RENT,20000.0,debt_consolidation,Freedom from Debt,928xx,CA,8.16,0,02-Oct,3,,,4,0,3178,35.30%,7,f,0,,INDIVIDUAL,0,0.0,3178.0,False
569,3254809,4026994,18000,18000,598.89,B,B3,Wendy's,10.0,MORTGAGE,60000.0,credit_card,Credit card refinancing,841xx,UT,21.98,0,Oct-94,3,,,12,0,14231,58.80%,50,f,0,,INDIVIDUAL,0,0.0,151276.0,False
42885,1384818,1630152,12000,12000,365.23,A,A1,Lank Oil,10.0,MORTGAGE,100000.0,small_business,Business,333xx,FL,14.29,0,Mar-95,0,,,16,0,51193,54.10%,34,f,0,,INDIVIDUAL,0,,,False
36644,1455725,1710162,5000,5000,156.46,A,A4,Christus Schumpert ,10.0,MORTGAGE,28000.0,debt_consolidation,Debt consolidation,710xx,LA,12.0,0,Apr-94,0,,,4,0,5098,83.60%,9,f,0,,INDIVIDUAL,0,,,False
27020,1570527,1838341,16000,16000,584.48,D,D3,Dal Electric Corp.,1.0,RENT,80000.0,credit_card,Credit card refinancing,112xx,NY,19.92,1,01-Aug,0,10.0,,11,0,14811,90.90%,24,f,0,,INDIVIDUAL,0,0.0,40212.0,False
39206,1430315,1681582,20950,20950,551.79,D,D5,Spirit Aero Systems,4.0,MORTGAGE,53400.0,debt_consolidation,Debt Free to Lake Living,672xx,KS,22.94,0,Jan-94,1,,,13,0,35371,56.30%,31,f,0,,INDIVIDUAL,0,,,False
4737,3156207,3868464,18000,18000,421.92,C,C1,Wells Fargo Bank,9.0,MORTGAGE,60000.0,debt_consolidation,Debt Consolidation,945xx,CA,27.8,0,04-May,1,,,14,0,20773,72.10%,19,f,0,,INDIVIDUAL,0,0.0,177979.0,False
6452,2894928,3527127,25000,25000,843.68,B,B4,Riverside community hospital,6.0,MORTGAGE,130000.0,debt_consolidation,Debt free,925xx,CA,9.59,2,Oct-00,0,18.0,,14,0,9297,76.20%,35,f,0,18.0,INDIVIDUAL,0,0.0,575349.0,False
43001,1383119,1628394,21200,21200,507.81,C,C2,Vandegrift Forwarding Company,10.0,RENT,42500.0,debt_consolidation,debt buster,907xx,CA,29.45,0,Oct-77,0,65.0,,12,0,8634,50.20%,35,f,0,,INDIVIDUAL,0,,,False
18716,1826134,2128446,7500,7500,171.08,B,B4,Perception Research Services,10.0,MORTGAGE,126000.0,other,Other,078xx,NJ,14.48,0,Dec-94,0,,,13,0,49014,81%,22,f,0,,INDIVIDUAL,0,0.0,314386.0,False
36331,1459028,1713642,9750,9750,334.8,C,C1,Johnson Controls,10.0,MORTGAGE,70000.0,small_business,Small Business aid,775xx,TX,31.71,0,Jul-95,3,61.0,,10,0,7978,43.60%,20,f,0,,INDIVIDUAL,0,,,False
43571,1372536,1617343,6600,6600,200.88,A,A1,Union Pacific Railroad,10.0,MORTGAGE,65000.0,home_improvement,Pool Loan,773xx,TX,18.18,0,Mar-95,1,,,7,0,4305,13.80%,17,f,0,,INDIVIDUAL,0,,,False
49306,1262887,1506457,19225,19225,447.24,C,C1,Hallmark Cards,10.0,MORTGAGE,38600.0,debt_consolidation,Flustration relief,664xx,KS,29.28,0,Feb-97,1,,,5,0,14280,81.60%,14,f,0,,INDIVIDUAL,0,,,False
46282,1335611,1580714,15000,15000,546.44,D,D4,SCAESIC #618,10.0,RENT,49500.0,debt_consolidation,my loan,672xx,KS,22.01,0,Aug-89,0,52.0,,8,0,6438,89.40%,18,f,0,,INDIVIDUAL,0,,,False
48752,1293178,1538343,30000,30000,1020.53,B,B5,UBS Financial Services,6.0,MORTGAGE,350000.0,debt_consolidation,Freedom Loan,752xx,TX,13.96,0,Dec-90,2,44.0,,14,0,56604,64.30%,26,f,0,,INDIVIDUAL,0,,,False
3282,3154201,3916920,8000,8000,266.18,B,B3,Abbott Laboratories ,10.0,MORTGAGE,82000.0,debt_consolidation,credit card ,531xx,WI,16.3,0,Aug-98,0,,,10,0,26349,85%,25,w,0,,INDIVIDUAL,0,0.0,203800.0,False
16095,2093153,2425927,10000,10000,317.54,A,A5,Integris Wealth Management,2.0,RENT,46000.0,debt_consolidation,Pay off now,939xx,CA,1.57,0,Mar-96,0,46.0,,9,0,3347,37.20%,21,f,0,,INDIVIDUAL,0,0.0,3347.0,False
32056,1509664,1771426,13000,13000,474.89,D,D3,Natures Way Market,4.0,RENT,70000.0,major_purchase,Major Purchase,434xx,OH,15.5,1,07-Jun,3,2.0,,10,0,14414,54%,14,f,0,,INDIVIDUAL,0,0.0,20113.0,False
8436,2864934,3467116,3000,3000,104.46,C,C2,maggianos and cheesecake factory,6.0,RENT,45000.0,wedding,wedding,194xx,PA,25.87,0,01-Oct,1,,,11,0,884,3.10%,15,f,0,,INDIVIDUAL,0,0.0,22438.0,False
31041,1522756,1786810,10000,10000,363.99,D,D2,Vitex Packaging ,1.0,MORTGAGE,49000.0,debt_consolidation,New beginning,233xx,VA,22.48,2,03-Apr,2,11.0,,10,0,9381,87.70%,31,f,0,11.0,INDIVIDUAL,0,0.0,337891.0,False
32103,1509785,1771556,10600,10600,362.75,B,B5,NYS Department of Labor,3.0,RENT,38780.0,credit_card,Credit Card Refinancing,112xx,NY,28.67,0,Dec-00,0,,,9,0,10602,59.60%,21,f,0,,INDIVIDUAL,0,0.0,27220.0,False
14477,2295528,2727720,8000,8000,254.03,A,A5,,,OWN,25000.0,debt_consolidation,Debt consolidation,191xx,PA,27.65,0,Mar-85,0,,,11,0,12366,21.30%,18,f,0,,INDIVIDUAL,0,0.0,21750.0,False
24633,1585745,1855029,14675,14675,481.42,B,B2,TherapyWorks,3.0,MORTGAGE,49000.0,debt_consolidation,Debt consolidation,741xx,OK,27.31,0,Dec-00,0,,,17,0,14231,73.70%,31,f,0,,INDIVIDUAL,0,0.0,195781.0,False
26831,1572154,1840233,30000,30000,1091.97,D,D2,$2B+ Annual Sales Aerospace Manufacturer,4.0,RENT,357000.0,debt_consolidation,Debt consolidation,926xx,CA,22.15,0,Sep-93,1,,,15,0,105610,69.40%,34,f,0,,INDIVIDUAL,0,0.0,459994.0,False
14304,2296351,2728615,11000,11000,349.29,A,A5,BNSF Railway,10.0,MORTGAGE,423956.0,debt_consolidation,Debt consolidation,860xx,AZ,5.39,0,Feb-96,4,,,11,0,4396,38.90%,28,f,0,,INDIVIDUAL,0,0.0,150041.0,False
